LOGP	NORM_QNORM
 -5.291	-2.5732980361502
 -5.290	-2.57295195269559
 -5.289	-2.57260583134445
 -5.288	-2.57225967208491
 -5.287	-2.57191347490509
 -5.286	-2.57156723979314
 -5.285	-2.57122096673715
 -5.284	-2.57087465572525
 -5.283	-2.57052830674554
 -5.282	-2.57018191978612
 -5.281	-2.56983549483508
 -5.280	-2.56948903188051
 -5.279	-2.56914253091049
 -5.278	-2.5687959919131
 -5.277	-2.56844941487641
 -5.276	-2.56810279978848
 -5.275	-2.56775614663736
 -5.274	-2.56740945541112
 -5.273	-2.56706272609778
 -5.272	-2.5667159586854
 -5.271	-2.566369153162
 -5.270	-2.56602230951561
 -5.269	-2.56567542773425
 -5.268	-2.56532850780594
 -5.267	-2.56498154971868
 -5.266	-2.56463455346047
 -5.265	-2.56428751901932
 -5.264	-2.5639404463832
 -5.263	-2.56359333554011
 -5.262	-2.56324618647803
 -5.261	-2.56289899918491
 -5.260	-2.56255177364874
 -5.259	-2.56220450985746
 -5.258	-2.56185720779903
 -5.257	-2.56150986746139
 -5.256	-2.56116248883249
 -5.255	-2.56081507190027
 -5.254	-2.56046761665264
 -5.253	-2.56012012307753
 -5.252	-2.55977259116286
 -5.251	-2.55942502089653
 -5.250	-2.55907741226645
 -5.249	-2.55872976526051
 -5.248	-2.55838207986662
 -5.247	-2.55803435607264
 -5.246	-2.55768659386646
 -5.245	-2.55733879323595
 -5.244	-2.55699095416898
 -5.243	-2.55664307665341
 -5.242	-2.55629516067708
 -5.241	-2.55594720622785
 -5.240	-2.55559921329356
 -5.239	-2.55525118186205
 -5.238	-2.55490311192113
 -5.237	-2.55455500345863
 -5.236	-2.55420685646238
 -5.235	-2.55385867092017
 -5.234	-2.55351044681981
 -5.233	-2.5531621841491
 -5.232	-2.55281388289583
 -5.231	-2.55246554304778
 -5.230	-2.55211716459273
 -5.229	-2.55176874751846
 -5.228	-2.55142029181272
 -5.227	-2.55107179746329
 -5.226	-2.5507232644579
 -5.225	-2.55037469278431
 -5.224	-2.55002608243026
 -5.223	-2.54967743338347
 -5.222	-2.54932874563169
 -5.221	-2.54898001916263
 -5.220	-2.548631253964
 -5.219	-2.54828245002351
 -5.218	-2.54793360732887
 -5.217	-2.54758472586777
 -5.216	-2.5472358056279
 -5.215	-2.54688684659695
 -5.214	-2.54653784876258
 -5.213	-2.54618881211248
 -5.212	-2.5458397366343
 -5.211	-2.5454906223157
 -5.210	-2.54514146914434
 -5.209	-2.54479227710785
 -5.208	-2.54444304619388
 -5.207	-2.54409377639006
 -5.206	-2.54374446768401
 -5.205	-2.54339512006336
 -5.204	-2.54304573351571
 -5.203	-2.54269630802868
 -5.202	-2.54234684358986
 -5.201	-2.54199734018684
 -5.200	-2.54164779780722
 -5.199	-2.54129821643857
 -5.198	-2.54094859606847
 -5.197	-2.54059893668448
 -5.196	-2.54024923827417
 -5.195	-2.5398995008251
 -5.194	-2.5395497243248
 -5.193	-2.53919990876082
 -5.192	-2.53885005412071
 -5.191	-2.53850016039198
 -5.190	-2.53815022756216
 -5.189	-2.53780025561876
 -5.188	-2.5374502445493
 -5.187	-2.53710019434127
 -5.186	-2.53675010498218
 -5.185	-2.53639997645951
 -5.184	-2.53604980876075
 -5.183	-2.53569960187338
 -5.182	-2.53534935578486
 -5.181	-2.53499907048266
 -5.180	-2.53464874595423
 -5.179	-2.53429838218703
 -5.178	-2.53394797916851
 -5.177	-2.53359753688609
 -5.176	-2.53324705532721
 -5.175	-2.5328965344793
 -5.174	-2.53254597432978
 -5.173	-2.53219537486605
 -5.172	-2.53184473607551
 -5.171	-2.53149405794558
 -5.170	-2.53114334046364
 -5.169	-2.53079258361708
 -5.168	-2.53044178739326
 -5.167	-2.53009095177958
 -5.166	-2.52974007676339
 -5.165	-2.52938916233205
 -5.164	-2.52903820847291
 -5.163	-2.52868721517333
 -5.162	-2.52833618242063
 -5.161	-2.52798511020216
 -5.160	-2.52763399850523
 -5.159	-2.52728284731717
 -5.158	-2.52693165662529
 -5.157	-2.52658042641689
 -5.156	-2.52622915667928
 -5.155	-2.52587784739975
 -5.154	-2.52552649856557
 -5.153	-2.52517511016405
 -5.152	-2.52482368218244
 -5.151	-2.52447221460801
 -5.150	-2.52412070742802
 -5.149	-2.52376916062972
 -5.148	-2.52341757420037
 -5.147	-2.5230659481272
 -5.146	-2.52271428239744
 -5.145	-2.52236257699831
 -5.144	-2.52201083191705
 -5.143	-2.52165904714085
 -5.142	-2.52130722265693
 -5.141	-2.52095535845249
 -5.140	-2.52060345451472
 -5.139	-2.5202515108308
 -5.138	-2.51989952738791
 -5.137	-2.51954750417323
 -5.136	-2.51919544117392
 -5.135	-2.51884333837714
 -5.134	-2.51849119577004
 -5.133	-2.51813901333977
 -5.132	-2.51778679107346
 -5.131	-2.51743452895825
 -5.130	-2.51708222698127
 -5.129	-2.51672988512963
 -5.128	-2.51637750339043
 -5.127	-2.5160250817508
 -5.126	-2.51567262019782
 -5.125	-2.51532011871859
 -5.124	-2.51496757730018
 -5.123	-2.51461499592969
 -5.122	-2.51426237459418
 -5.121	-2.51390971328071
 -5.120	-2.51355701197633
 -5.119	-2.51320427066811
 -5.118	-2.51285148934309
 -5.117	-2.51249866798829
 -5.116	-2.51214580659076
 -5.115	-2.5117929051375
 -5.114	-2.51143996361555
 -5.113	-2.51108698201191
 -5.112	-2.51073396031358
 -5.111	-2.51038089850755
 -5.110	-2.51002779658082
 -5.109	-2.50967465452037
 -5.108	-2.50932147231318
 -5.107	-2.5089682499462
 -5.106	-2.5086149874064
 -5.105	-2.50826168468074
 -5.104	-2.50790834175616
 -5.103	-2.50755495861961
 -5.102	-2.50720153525802
 -5.101	-2.50684807165831
 -5.100	-2.5064945678074
 -5.099	-2.50614102369221
 -5.098	-2.50578743929965
 -5.097	-2.5054338146166
 -5.096	-2.50508014962997
 -5.095	-2.50472644432664
 -5.094	-2.50437269869349
 -5.093	-2.50401891271739
 -5.092	-2.50366508638519
 -5.091	-2.50331121968378
 -5.090	-2.50295731259998
 -5.089	-2.50260336512064
 -5.088	-2.5022493772326
 -5.087	-2.5018953489227
 -5.086	-2.50154128017775
 -5.085	-2.50118717098456
 -5.084	-2.50083302132995
 -5.083	-2.50047883120072
 -5.082	-2.50012460058366
 -5.081	-2.49977032946556
 -5.080	-2.4994160178332
 -5.079	-2.49906166567336
 -5.078	-2.49870727297279
 -5.077	-2.49835283971826
 -5.076	-2.49799836589653
 -5.075	-2.49764385149433
 -5.074	-2.49728929649841
 -5.073	-2.49693470089549
 -5.072	-2.49658006467231
 -5.071	-2.49622538781556
 -5.070	-2.49587067031198
 -5.069	-2.49551591214826
 -5.068	-2.4951611133111
 -5.067	-2.49480627378717
 -5.066	-2.49445139356318
 -5.065	-2.49409647262579
 -5.064	-2.49374151096166
 -5.063	-2.49338650855746
 -5.062	-2.49303146539985
 -5.061	-2.49267638147546
 -5.060	-2.49232125677094
 -5.059	-2.49196609127292
 -5.058	-2.49161088496802
 -5.057	-2.49125563784287
 -5.056	-2.49090034988406
 -5.055	-2.49054502107821
 -5.054	-2.49018965141192
 -5.053	-2.48983424087176
 -5.052	-2.48947878944432
 -5.051	-2.48912329711619
 -5.050	-2.48876776387391
 -5.049	-2.48841218970406
 -5.048	-2.48805657459319
 -5.047	-2.48770091852784
 -5.046	-2.48734522149456
 -5.045	-2.48698948347986
 -5.044	-2.48663370447029
 -5.043	-2.48627788445235
 -5.042	-2.48592202341256
 -5.041	-2.48556612133742
 -5.040	-2.48521017821341
 -5.039	-2.48485419402705
 -5.038	-2.48449816876479
 -5.037	-2.48414210241312
 -5.036	-2.48378599495851
 -5.035	-2.4834298463874
 -5.034	-2.48307365668626
 -5.033	-2.48271742584153
 -5.032	-2.48236115383965
 -5.031	-2.48200484066704
 -5.030	-2.48164848631014
 -5.029	-2.48129209075534
 -5.028	-2.48093565398908
 -5.027	-2.48057917599773
 -5.026	-2.48022265676771
 -5.025	-2.47986609628539
 -5.024	-2.47950949453715
 -5.023	-2.47915285150937
 -5.022	-2.47879616718841
 -5.021	-2.47843944156063
 -5.020	-2.47808267461238
 -5.019	-2.47772586632999
 -5.018	-2.47736901669982
 -5.017	-2.47701212570817
 -5.016	-2.47665519334137
 -5.015	-2.47629821958575
 -5.014	-2.47594120442759
 -5.013	-2.47558414785321
 -5.012	-2.47522704984888
 -5.011	-2.47486991040091
 -5.010	-2.47451272949555
 -5.009	-2.47415550711908
 -5.008	-2.47379824325776
 -5.007	-2.47344093789785
 -5.006	-2.47308359102559
 -5.005	-2.47272620262722
 -5.004	-2.47236877268897
 -5.003	-2.47201130119707
 -5.002	-2.47165378813774
 -5.001	-2.47129623349718
 -5.000	-2.47093863726159
 -4.999	-2.47058099941717
 -4.998	-2.47022331995011
 -4.997	-2.46986559884658
 -4.996	-2.46950783609277
 -4.995	-2.46915003167483
 -4.994	-2.46879218557891
 -4.993	-2.46843429779118
 -4.992	-2.46807636829777
 -4.991	-2.46771839708482
 -4.990	-2.46736038413845
 -4.989	-2.46700232944479
 -4.988	-2.46664423298994
 -4.987	-2.46628609476001
 -4.986	-2.4659279147411
 -4.985	-2.4655696929193
 -4.984	-2.46521142928069
 -4.983	-2.46485312381135
 -4.982	-2.46449477649733
 -4.981	-2.46413638732471
 -4.980	-2.46377795627953
 -4.979	-2.46341948334784
 -4.978	-2.46306096851567
 -4.977	-2.46270241176905
 -4.976	-2.46234381309401
 -4.975	-2.46198517247656
 -4.974	-2.46162648990271
 -4.973	-2.46126776535845
 -4.972	-2.46090899882977
 -4.971	-2.46055019030267
 -4.970	-2.46019133976311
 -4.969	-2.45983244719707
 -4.968	-2.45947351259049
 -4.967	-2.45911453592935
 -4.966	-2.45875551719958
 -4.965	-2.45839645638713
 -4.964	-2.45803735347791
 -4.963	-2.45767820845786
 -4.962	-2.45731902131289
 -4.961	-2.45695979202891
 -4.960	-2.45660052059181
 -4.959	-2.45624120698749
 -4.958	-2.45588185120183
 -4.957	-2.45552245322071
 -4.956	-2.45516301303
 -4.955	-2.45480353061556
 -4.954	-2.45444400596324
 -4.953	-2.45408443905889
 -4.952	-2.45372482988835
 -4.951	-2.45336517843744
 -4.950	-2.45300548469199
 -4.949	-2.45264574863782
 -4.948	-2.45228597026073
 -4.947	-2.45192614954651
 -4.946	-2.45156628648098
 -4.945	-2.45120638104989
 -4.944	-2.45084643323904
 -4.943	-2.45048644303419
 -4.942	-2.45012641042111
 -4.941	-2.44976633538553
 -4.940	-2.44940621791322
 -4.939	-2.4490460579899
 -4.938	-2.44868585560131
 -4.937	-2.44832561073316
 -4.936	-2.44796532337118
 -4.935	-2.44760499350106
 -4.934	-2.44724462110851
 -4.933	-2.44688420617921
 -4.932	-2.44652374869885
 -4.931	-2.44616324865311
 -4.930	-2.44580270602764
 -4.929	-2.44544212080811
 -4.928	-2.44508149298018
 -4.927	-2.44472082252947
 -4.926	-2.44436010944164
 -4.925	-2.4439993537023
 -4.924	-2.44363855529707
 -4.923	-2.44327771421157
 -4.922	-2.44291683043141
 -4.921	-2.44255590394217
 -4.920	-2.44219493472944
 -4.919	-2.44183392277881
 -4.918	-2.44147286807585
 -4.917	-2.44111177060612
 -4.916	-2.44075063035518
 -4.915	-2.44038944730857
 -4.914	-2.44002822145184
 -4.913	-2.43966695277052
 -4.912	-2.43930564125014
 -4.911	-2.4389442868762
 -4.910	-2.43858288963423
 -4.909	-2.43822144950971
 -4.908	-2.43785996648815
 -4.907	-2.43749844055502
 -4.906	-2.43713687169581
 -4.905	-2.43677525989598
 -4.904	-2.436413605141
 -4.903	-2.43605190741631
 -4.902	-2.43569016670736
 -4.901	-2.43532838299959
 -4.900	-2.43496655627843
 -4.899	-2.43460468652929
 -4.898	-2.4342427737376
 -4.897	-2.43388081788875
 -4.896	-2.43351881896814
 -4.895	-2.43315677696115
 -4.894	-2.43279469185318
 -4.893	-2.43243256362959
 -4.892	-2.43207039227575
 -4.891	-2.43170817777701
 -4.890	-2.43134592011872
 -4.889	-2.43098361928622
 -4.888	-2.43062127526484
 -4.887	-2.43025888803991
 -4.886	-2.42989645759674
 -4.885	-2.42953398392064
 -4.884	-2.42917146699691
 -4.883	-2.42880890681084
 -4.882	-2.42844630334771
 -4.881	-2.4280836565928
 -4.880	-2.42772096653138
 -4.879	-2.4273582331487
 -4.878	-2.42699545643001
 -4.877	-2.42663263636056
 -4.876	-2.42626977292559
 -4.875	-2.42590686611031
 -4.874	-2.42554391589994
 -4.873	-2.4251809222797
 -4.872	-2.42481788523479
 -4.871	-2.42445480475039
 -4.870	-2.4240916808117
 -4.869	-2.42372851340389
 -4.868	-2.42336530251213
 -4.867	-2.42300204812159
 -4.866	-2.4226387502174
 -4.865	-2.42227540878472
 -4.864	-2.42191202380868
 -4.863	-2.42154859527441
 -4.862	-2.42118512316703
 -4.861	-2.42082160747165
 -4.860	-2.42045804817337
 -4.859	-2.42009444525729
 -4.858	-2.41973079870849
 -4.857	-2.41936710851205
 -4.856	-2.41900337465303
 -4.855	-2.41863959711651
 -4.854	-2.41827577588754
 -4.853	-2.41791191095115
 -4.852	-2.41754800229238
 -4.851	-2.41718404989627
 -4.850	-2.41682005374782
 -4.849	-2.41645601383206
 -4.848	-2.41609193013399
 -4.847	-2.41572780263859
 -4.846	-2.41536363133086
 -4.845	-2.41499941619578
 -4.844	-2.4146351572183
 -4.843	-2.4142708543834
 -4.842	-2.41390650767603
 -4.841	-2.41354211708113
 -4.840	-2.41317768258363
 -4.839	-2.41281320416847
 -4.838	-2.41244868182056
 -4.837	-2.41208411552481
 -4.836	-2.41171950526613
 -4.835	-2.4113548510294
 -4.834	-2.41099015279952
 -4.833	-2.41062541056136
 -4.832	-2.41026062429979
 -4.831	-2.40989579399967
 -4.830	-2.40953091964585
 -4.829	-2.40916600122317
 -4.828	-2.40880103871647
 -4.827	-2.40843603211057
 -4.826	-2.40807098139029
 -4.825	-2.40770588654045
 -4.824	-2.40734074754583
 -4.823	-2.40697556439124
 -4.822	-2.40661033706145
 -4.821	-2.40624506554124
 -4.820	-2.40587974981538
 -4.819	-2.40551438986862
 -4.818	-2.40514898568572
 -4.817	-2.40478353725141
 -4.816	-2.40441804455043
 -4.815	-2.40405250756749
 -4.814	-2.40368692628733
 -4.813	-2.40332130069463
 -4.812	-2.40295563077411
 -4.811	-2.40258991651044
 -4.810	-2.40222415788831
 -4.809	-2.4018583548924
 -4.808	-2.40149250750736
 -4.807	-2.40112661571785
 -4.806	-2.40076067950851
 -4.805	-2.40039469886399
 -4.804	-2.40002867376891
 -4.803	-2.3996626042079
 -4.802	-2.39929649016555
 -4.801	-2.39893033162649
 -4.800	-2.39856412857529
 -4.799	-2.39819788099656
 -4.798	-2.39783158887485
 -4.797	-2.39746525219475
 -4.796	-2.39709887094081
 -4.795	-2.39673244509759
 -4.794	-2.39636597464962
 -4.793	-2.39599945958143
 -4.792	-2.39563289987756
 -4.791	-2.39526629552252
 -4.790	-2.39489964650082
 -4.789	-2.39453295279695
 -4.788	-2.3941662143954
 -4.787	-2.39379943128066
 -4.786	-2.3934326034372
 -4.785	-2.39306573084947
 -4.784	-2.39269881350195
 -4.783	-2.39233185137906
 -4.782	-2.39196484446526
 -4.781	-2.39159779274496
 -4.780	-2.39123069620259
 -4.779	-2.39086355482256
 -4.778	-2.39049636858926
 -4.777	-2.3901291374871
 -4.776	-2.38976186150045
 -4.775	-2.3893945406137
 -4.774	-2.38902717481121
 -4.773	-2.38865976407733
 -4.772	-2.38829230839642
 -4.771	-2.38792480775281
 -4.770	-2.38755726213084
 -4.769	-2.38718967151483
 -4.768	-2.38682203588909
 -4.767	-2.38645435523793
 -4.766	-2.38608662954564
 -4.765	-2.38571885879651
 -4.764	-2.38535104297481
 -4.763	-2.38498318206482
 -4.762	-2.3846152760508
 -4.761	-2.38424732491699
 -4.760	-2.38387932864764
 -4.759	-2.38351128722698
 -4.758	-2.38314320063924
 -4.757	-2.38277506886863
 -4.756	-2.38240689189936
 -4.755	-2.38203866971562
 -4.754	-2.3816704023016
 -4.753	-2.38130208964148
 -4.752	-2.38093373171944
 -4.751	-2.38056532851963
 -4.750	-2.38019688002621
 -4.749	-2.37982838622331
 -4.748	-2.37945984709508
 -4.747	-2.37909126262563
 -4.746	-2.37872263279909
 -4.745	-2.37835395759957
 -4.744	-2.37798523701115
 -4.743	-2.37761647101793
 -4.742	-2.37724765960398
 -4.741	-2.37687880275339
 -4.740	-2.37650990045021
 -4.739	-2.37614095267849
 -4.738	-2.37577195942228
 -4.737	-2.37540292066561
 -4.736	-2.3750338363925
 -4.735	-2.37466470658698
 -4.734	-2.37429553123305
 -4.733	-2.37392631031471
 -4.732	-2.37355704381595
 -4.731	-2.37318773172074
 -4.730	-2.37281837401306
 -4.729	-2.37244897067687
 -4.728	-2.37207952169612
 -4.727	-2.37171002705475
 -4.726	-2.3713404867367
 -4.725	-2.37097090072589
 -4.724	-2.37060126900624
 -4.723	-2.37023159156166
 -4.722	-2.36986186837604
 -4.721	-2.36949209943326
 -4.720	-2.36912228471721
 -4.719	-2.36875242421176
 -4.718	-2.36838251790077
 -4.717	-2.36801256576808
 -4.716	-2.36764256779755
 -4.715	-2.367272523973
 -4.714	-2.36690243427824
 -4.713	-2.36653229869712
 -4.712	-2.36616211721341
 -4.711	-2.36579188981092
 -4.710	-2.36542161647344
 -4.709	-2.36505129718473
 -4.708	-2.36468093192858
 -4.707	-2.36431052068873
 -4.706	-2.36394006344894
 -4.705	-2.36356956019294
 -4.704	-2.36319901090446
 -4.703	-2.36282841556723
 -4.702	-2.36245777416496
 -4.701	-2.36208708668135
 -4.700	-2.36171635310008
 -4.699	-2.36134557340485
 -4.698	-2.36097474757933
 -4.697	-2.36060387560717
 -4.696	-2.36023295747205
 -4.695	-2.3598619931576
 -4.694	-2.35949098264745
 -4.693	-2.35911992592525
 -4.692	-2.35874882297459
 -4.691	-2.3583776737791
 -4.690	-2.35800647832236
 -4.689	-2.35763523658797
 -4.688	-2.35726394855951
 -4.687	-2.35689261422054
 -4.686	-2.35652123355464
 -4.685	-2.35614980654534
 -4.684	-2.35577833317619
 -4.683	-2.35540681343072
 -4.682	-2.35503524729246
 -4.681	-2.35466363474492
 -4.680	-2.3542919757716
 -4.679	-2.35392027035599
 -4.678	-2.35354851848158
 -4.677	-2.35317672013185
 -4.676	-2.35280487529026
 -4.675	-2.35243298394026
 -4.674	-2.3520610460653
 -4.673	-2.35168906164883
 -4.672	-2.35131703067426
 -4.671	-2.35094495312501
 -4.670	-2.35057282898449
 -4.669	-2.3502006582361
 -4.668	-2.34982844086323
 -4.667	-2.34945617684925
 -4.666	-2.34908386617754
 -4.665	-2.34871150883146
 -4.664	-2.34833910479435
 -4.663	-2.34796665404955
 -4.662	-2.34759415658041
 -4.661	-2.34722161237023
 -4.660	-2.34684902140233
 -4.659	-2.34647638366001
 -4.658	-2.34610369912657
 -4.657	-2.34573096778528
 -4.656	-2.34535818961942
 -4.655	-2.34498536461225
 -4.654	-2.34461249274702
 -4.653	-2.34423957400698
 -4.652	-2.34386660837536
 -4.651	-2.34349359583539
 -4.650	-2.34312053637028
 -4.649	-2.34274742996323
 -4.648	-2.34237427659743
 -4.647	-2.34200107625609
 -4.646	-2.34162782892236
 -4.645	-2.34125453457941
 -4.644	-2.34088119321041
 -4.643	-2.34050780479849
 -4.642	-2.34013436932679
 -4.641	-2.33976088677843
 -4.640	-2.33938735713654
 -4.639	-2.33901378038422
 -4.638	-2.33864015650457
 -4.637	-2.33826648548067
 -4.636	-2.3378927672956
 -4.635	-2.33751900193242
 -4.634	-2.3371451893742
 -4.633	-2.33677132960398
 -4.632	-2.3363974226048
 -4.631	-2.33602346835968
 -4.630	-2.33564946685165
 -4.629	-2.33527541806371
 -4.628	-2.33490132197886
 -4.627	-2.33452717858008
 -4.626	-2.33415298785035
 -4.625	-2.33377874977265
 -4.624	-2.33340446432992
 -4.623	-2.33303013150513
 -4.622	-2.33265575128119
 -4.621	-2.33228132364105
 -4.620	-2.33190684856763
 -4.619	-2.33153232604381
 -4.618	-2.33115775605252
 -4.617	-2.33078313857663
 -4.616	-2.33040847359902
 -4.615	-2.33003376110257
 -4.614	-2.32965900107012
 -4.613	-2.32928419348452
 -4.612	-2.32890933832862
 -4.611	-2.32853443558524
 -4.610	-2.3281594852372
 -4.609	-2.3277844872673
 -4.608	-2.32740944165835
 -4.607	-2.32703434839313
 -4.606	-2.32665920745441
 -4.605	-2.32628401882497
 -4.604	-2.32590878248756
 -4.603	-2.32553349842493
 -4.602	-2.32515816661981
 -4.601	-2.32478278705493
 -4.600	-2.32440735971302
 -4.599	-2.32403188457676
 -4.598	-2.32365636162887
 -4.597	-2.32328079085202
 -4.596	-2.32290517222889
 -4.595	-2.32252950574215
 -4.594	-2.32215379137445
 -4.593	-2.32177802910844
 -4.592	-2.32140221892675
 -4.591	-2.321026360812
 -4.590	-2.32065045474682
 -4.589	-2.3202745007138
 -4.588	-2.31989849869554
 -4.587	-2.31952244867462
 -4.586	-2.31914635063361
 -4.585	-2.31877020455509
 -4.584	-2.31839401042159
 -4.583	-2.31801776821567
 -4.582	-2.31764147791986
 -4.581	-2.31726513951667
 -4.580	-2.31688875298862
 -4.579	-2.31651231831821
 -4.578	-2.31613583548793
 -4.577	-2.31575930448026
 -4.576	-2.31538272527767
 -4.575	-2.31500609786263
 -4.574	-2.31462942221757
 -4.573	-2.31425269832494
 -4.572	-2.31387592616717
 -4.571	-2.31349910572668
 -4.570	-2.31312223698587
 -4.569	-2.31274531992714
 -4.568	-2.31236835453289
 -4.567	-2.31199134078547
 -4.566	-2.31161427866727
 -4.565	-2.31123716816063
 -4.564	-2.3108600092479
 -4.563	-2.31048280191142
 -4.562	-2.31010554613352
 -4.561	-2.30972824189649
 -4.560	-2.30935088918265
 -4.559	-2.3089734879743
 -4.558	-2.3085960382537
 -4.557	-2.30821854000314
 -4.556	-2.30784099320488
 -4.555	-2.30746339784116
 -4.554	-2.30708575389422
 -4.553	-2.30670806134631
 -4.552	-2.30633032017962
 -4.551	-2.30595253037639
 -4.550	-2.30557469191879
 -4.549	-2.30519680478902
 -4.548	-2.30481886896925
 -4.547	-2.30444088444166
 -4.546	-2.30406285118839
 -4.545	-2.3036847691916
 -4.544	-2.30330663843341
 -4.543	-2.30292845889595
 -4.542	-2.30255023056133
 -4.541	-2.30217195341165
 -4.540	-2.30179362742901
 -4.539	-2.30141525259549
 -4.538	-2.30103682889316
 -4.537	-2.30065835630407
 -4.536	-2.30027983481028
 -4.535	-2.29990126439382
 -4.534	-2.29952264503672
 -4.533	-2.299143976721
 -4.532	-2.29876525942866
 -4.531	-2.2983864931417
 -4.530	-2.29800767784211
 -4.529	-2.29762881351185
 -4.528	-2.29724990013289
 -4.527	-2.29687093768719
 -4.526	-2.29649192615667
 -4.525	-2.29611286552328
 -4.524	-2.29573375576894
 -4.523	-2.29535459687555
 -4.522	-2.29497538882501
 -4.521	-2.29459613159921
 -4.520	-2.29421682518002
 -4.519	-2.29383746954931
 -4.518	-2.29345806468893
 -4.517	-2.29307861058074
 -4.516	-2.29269910720656
 -4.515	-2.29231955454821
 -4.514	-2.2919399525875
 -4.513	-2.29156030130624
 -4.512	-2.29118060068622
 -4.511	-2.29080085070921
 -4.510	-2.29042105135697
 -4.509	-2.29004120261128
 -4.508	-2.28966130445387
 -4.507	-2.28928135686647
 -4.506	-2.28890135983082
 -4.505	-2.28852131332862
 -4.504	-2.28814121734158
 -4.503	-2.28776107185138
 -4.502	-2.28738087683971
 -4.501	-2.28700063228823
 -4.500	-2.28662033817861
 -4.499	-2.28623999449248
 -4.498	-2.28585960121149
 -4.497	-2.28547915831726
 -4.496	-2.2850986657914
 -4.495	-2.28471812361552
 -4.494	-2.2843375317712
 -4.493	-2.28395689024003
 -4.492	-2.28357619900358
 -4.491	-2.2831954580434
 -4.490	-2.28281466734104
 -4.489	-2.28243382687804
 -4.488	-2.28205293663592
 -4.487	-2.28167199659619
 -4.486	-2.28129100674037
 -4.485	-2.28090996704993
 -4.484	-2.28052887750636
 -4.483	-2.28014773809113
 -4.482	-2.27976654878569
 -4.481	-2.27938530957149
 -4.480	-2.27900402042998
 -4.479	-2.27862268134256
 -4.478	-2.27824129229066
 -4.477	-2.27785985325567
 -4.476	-2.27747836421899
 -4.475	-2.277096825162
 -4.474	-2.27671523606606
 -4.473	-2.27633359691252
 -4.472	-2.27595190768275
 -4.471	-2.27557016835806
 -4.470	-2.27518837891978
 -4.469	-2.27480653934923
 -4.468	-2.2744246496277
 -4.467	-2.27404270973648
 -4.466	-2.27366071965685
 -4.465	-2.27327867937007
 -4.464	-2.27289658885741
 -4.463	-2.2725144481001
 -4.462	-2.27213225707938
 -4.461	-2.27175001577646
 -4.460	-2.27136772417255
 -4.459	-2.27098538224886
 -4.458	-2.27060298998657
 -4.457	-2.27022054736685
 -4.456	-2.26983805437087
 -4.455	-2.26945551097977
 -4.454	-2.26907291717471
 -4.453	-2.26869027293681
 -4.452	-2.26830757824718
 -4.451	-2.26792483308694
 -4.450	-2.26754203743718
 -4.449	-2.26715919127897
 -4.448	-2.2667762945934
 -4.447	-2.26639334736152
 -4.446	-2.26601034956439
 -4.445	-2.26562730118303
 -4.444	-2.26524420219847
 -4.443	-2.26486105259173
 -4.442	-2.26447785234382
 -4.441	-2.26409460143571
 -4.440	-2.2637112998484
 -4.439	-2.26332794756284
 -4.438	-2.26294454455999
 -4.437	-2.26256109082081
 -4.436	-2.26217758632621
 -4.435	-2.26179403105713
 -4.434	-2.26141042499447
 -4.433	-2.26102676811912
 -4.432	-2.26064306041199
 -4.431	-2.26025930185393
 -4.430	-2.25987549242581
 -4.429	-2.25949163210849
 -4.428	-2.25910772088281
 -4.427	-2.25872375872958
 -4.426	-2.25833974562963
 -4.425	-2.25795568156376
 -4.424	-2.25757156651277
 -4.423	-2.25718740045743
 -4.422	-2.25680318337851
 -4.421	-2.25641891525677
 -4.420	-2.25603459607296
 -4.419	-2.25565022580781
 -4.418	-2.25526580444204
 -4.417	-2.25488133195636
 -4.416	-2.25449680833147
 -4.415	-2.25411223354805
 -4.414	-2.25372760758678
 -4.413	-2.25334293042833
 -4.412	-2.25295820205334
 -4.411	-2.25257342244245
 -4.410	-2.25218859157629
 -4.409	-2.25180370943548
 -4.408	-2.25141877600061
 -4.407	-2.25103379125228
 -4.406	-2.25064875517106
 -4.405	-2.25026366773754
 -4.404	-2.24987852893225
 -4.403	-2.24949333873575
 -4.402	-2.24910809712856
 -4.401	-2.24872280409121
 -4.400	-2.2483374596042
 -4.399	-2.24795206364803
 -4.398	-2.24756661620318
 -4.397	-2.24718111725012
 -4.396	-2.24679556676931
 -4.395	-2.24640996474121
 -4.394	-2.24602431114624
 -4.393	-2.24563860596483
 -4.392	-2.24525284917739
 -4.391	-2.24486704076432
 -4.390	-2.24448118070601
 -4.389	-2.24409526898282
 -4.388	-2.24370930557514
 -4.387	-2.24332329046329
 -4.386	-2.24293722362763
 -4.385	-2.24255110504848
 -4.384	-2.24216493470616
 -4.383	-2.24177871258096
 -4.382	-2.24139243865318
 -4.381	-2.2410061129031
 -4.380	-2.24061973531097
 -4.379	-2.24023330585706
 -4.378	-2.2398468245216
 -4.377	-2.23946029128483
 -4.376	-2.23907370612696
 -4.375	-2.23868706902819
 -4.374	-2.23830037996873
 -4.373	-2.23791363892874
 -4.372	-2.23752684588839
 -4.371	-2.23714000082785
 -4.370	-2.23675310372725
 -4.369	-2.23636615456672
 -4.368	-2.23597915332639
 -4.367	-2.23559209998635
 -4.366	-2.23520499452671
 -4.365	-2.23481783692755
 -4.364	-2.23443062716893
 -4.363	-2.23404336523091
 -4.362	-2.23365605109353
 -4.361	-2.23326868473684
 -4.360	-2.23288126614084
